track_id,track_name,artist_name,genre,popularity,duration_ms,explicit,danceability,energy,tempo,release_date
3n3Pp110139xV,Shape of You,Rihanna,Indie,58,156672,No,0.609,0.378,167.9,2016-04-24
3n3Pp217308xV,Circles,Travis Scott,Pop,65,280383,False,0.455,0.705,92.2,2019-08-07
3n3Pp178898xV,  Anti-Hero ,Coldplay,EDM,59,227490,True,0.599,0.521,120.2,2017-04-12
3n3Pp824586xV,Circles,Bad Bunny,Rock,95,218007,False,0.874,0.366,107.8,2025-05-23
3n3Pp256294xV,One Dance,Coldplay,Pop,70,259724,False,0.503,0.603,115.9,2024-05-24
3n3Pp672092xV,Yellow,BTS,R&B,65,256063,No,0.545,0.509,155.2,2015-02-06
3n3Pp137778xV,Umbrella,Coldplay,Rap,98,251783,False,0.548,0.576,134.7,2023
3n3Pp975136xV,,Taylor Swift,Hip-Hop,93,159258,True,0.927,0.707,126.5,2022-12-10
3n3Pp487151xV,HUMBLE.,Ariana Grande,Rock,75,299957,False,0.589,0.766,133.1,2018-03-11
3n3Pp710805xV,  Lose Yourself ,Billie Eilish,Rap,81,199785,True,0.501,0.706,131.6,2025-02-06
3n3Pp679364xV,Lose Yourself,Eminem,Reggaeton,59,239959,True,0.633,0.858,124.3,2017-06-15
3n3Pp255287xV,Dynamite,Bad Bunny,R&B,-99,208291,True,0.631,0.523,134.0,2017-01-22
3n3Pp550664xV,Bad Guy,Rihanna,EDM,90,290151,True,0.814,0.739,91.4,2022-07-11
3n3Pp233636xV,Dynamite,Drake,Indie,67,274711,True,0.601,0.342,80.9,2015-03-09
3n3Pp143860xV,Bad Guy,Eminem,Hip-Hop,90,243977,True,0.62,0.448,102.7,2016-03-22
3n3Pp423232xV,,Maroon 5,Rap,76,unknown,False,0.648,0.394,137.1,2015-10-12
3n3Pp482364xV,Tití Me Preguntó,The Weeknd,Rock,Not Available,228694,True,0.714,0.695,114.7,2022-10-01
3n3Pp934794xV,Sugar,Taylor Swift,Reggaeton,78,194560,True,0.939,0.813,146.0,2022-04-16
3n3Pp141832xV,Say So,Dua Lipa,K-Pop,54,296341,False,0.777,0.851,155.5,2016-01-27
3n3Pp475190xV,SICKO MODE,Travis Scott,Rap,90,197483,False,0.848,0.815,104.9,2015-10-22
3n3Pp320281xV,SICKO MODE,Ed Sheeran,Reggaeton,100,227013,False,0.796,0.749,81.4,2019-04-17
3n3Pp815198xV,,Doja Cat,Rock,99,175586,True,,0.608,137.0,2023-03-25
3n3Pp361650xV,Bléeding Love,Eminem,Rap,55,273412,False,0.705,0.498,88.5,2017-02-04
3n3Pp799330xV,SICKO MODE,Drake,EDM,75,183539,False,0.871,0.719,113.5,2019-12-11
3n3Pp207786xV,SICKO MODE,BTS,Rap,82,217804,True,0.508,0.604,160.0,2022-08-24
3n3Pp470858xV,Anti-Hero,Eminem,Indie,97,296546,True,0.84,0.44,136.3,2020-09-09
3n3Pp918011xV,Tití Me Preguntó,Doja Cat,Pop,67,197990,true,0.806,0.897,155.3,2025-08-09
3n3Pp687080xV,Uptown Funk,Eminem,Pop,94,237984,True,0.66,0.504,140.6,2020-08-01
3n3Pp526117xV,Levitating,Travis Scott,Indie,73,173409,False,0.405,0.84,115.0,2020-05-23
3n3Pp750810xV,HUMBLE.,dua lipa,R&B,79,unknown,True,0.632,0.762,120.0,2020-09-25
3n3Pp885884xV,  Tití Me Preguntó ,Ed Sheeran,Reggaeton,81,243135,True,0.474,0.925,179.2,2025-10-16
3n3Pp262060xV,Shape of You,Maroon 5,Pop,Not Available,208544,False,0.891,0.937,118.3,2016-05-22
3n3Pp348237xV,  Blinding Lights ,The Weeknd,Pop,87,230500,False,0.747,0.788,80.9,2023-12-21
3n3Pp270395xV,Dynamite,Billie Eilish,Indie,Not Available,260224,False,0.694,0.922,100.6,2015-03-14
3n3Pp938742xV,Stay,Ed Sheeran,R&B,99,236852,False,0.574,0.973,99.6,2018-11-05
3n3Pp950155xV,Uptown Funk,Ed Sheeran,R&B,96,247434,True,0.668,0.696,107.8,2020-08-01
3n3Pp285652xV,HUMBLE.,BTS,EDM,55,218304,True,0.538,0.716,83.9,2018-10-24
3n3Pp532322xV,HUMBLE.,Billie Eilish,K-Pop,96,227083,False,0.872,0.647,147.2,00-00-0000
3n3Pp125990xV,Lose Yourself,Justin Bieber,Rock,79,271572,True,0.426,0.876,166.2,2016-04-13
3n3Pp288073xV,Circles,Bad Bunny,Rap,90,180875,False,0.454,0.88,87.0,2025-02-09
3n3Pp872343xV,Levitating,The Weeknd,R&B,92,273348,True,0.49,0.342,92.8,2025-11-18
3n3Pp448321xV,Circles,Ed Sheeran,Pop,94,unknown,Yes,0.519,0.913,131.5,2022-09-06
3n3Pp920391xV,Anti-Hero,The Weeknd,Reggaeton,Not Available,168668,True,0.54,0.958,78.9,2019-11-12
3n3Pp531712xV,,Coldplay,Rap,54,273789,No,0.861,0.301,144.1,2020-07-19
3n3Pp941204xV,Say So,Travis Scott,Hip-Hop,100,200998,True,0.453,0.681,119.4,2021-05-10
3n3Pp802448xV,SICKO MODE,Doja Cat,R&B,84,unknown,True,0.81,0.966,129.0,2018-01-19
3n3Pp870763xV,Dynamite,Dua Lipa,Hip-Hop,75,181409,False,0.543,0.375,119.2,2023-12-11
3n3Pp950132xV,Anti-Hero,The Weeknd,EDM,63,250052,true,0.598,0.492,77.1,00-00-0000
3n3Pp360222xV,Stay,Justin Bieber,Hip-Hop,77,288893,False,0.707,0.321,124.3,2022-10-26
3n3Pp379766xV,Uptown Funk,Billie Eilish,Reggaeton,63,228212,False,,0.594,77.3,2020-05-04
3n3Pp266931xV,Stay,Taylor Swift,Rap,81,258293,True,0.589,0.701,108.2,2015-08-22
3n3Pp925622xV,Anti-Hero,Ed Sheeran,R&B,67,164172,False,0.626,0.725,134.9,2017-08-22
3n3Pp835343xV,7 rings,Bruno Mars,EDM,70,189525,True,0.593,0.784,108.9,2017-09-10
3n3Pp213346xV,HUMBLE.,Beyoncé,Rock,68,186009,True,0.774,0.576,85.3,2024-09-22
3n3Pp501124xV,Stay,Bad Bunny,Rap,71,202506,False,0.733,0.596,126.3,2017-05-16
3n3Pp140605xV,Circles,Drake,K-Pop,85,unknown,true,0.717,0.444,147.5,2019-02-26
3n3Pp593554xV,Anti-Hero,,K-Pop,86,257267,False,0.757,0.418,96.6,2019-01-15
3n3Pp333238xV,Blinding Lights,Rihanna,R&B,58,299265,False,0.696,0.395,127.2,2015-04-10
3n3Pp309267xV,  Circles ,Coldplay,,86,269949,True,0.939,0.678,160.2,2024-02-02
3n3Pp956253xV,Say So,Beyoncé,R&B,81,187545,True,0.557,0.873,145.1,2022-05-01
3n3Pp582662xV,Sugar,Doja Cat,Rock,100,232938,True,0.579,0.545,92.5,2021-06-22
3n3Pp466643xV,Tití Me Preguntó,Bad Bunny,K-Pop,71,197279,Yes,0.681,0.584,106.4,2015-01-09
3n3Pp420015xV,Levitating,rihanna,K-Pop,93,171184,True,0.826,0.496,176.8,2017-06-10
3n3Pp960394xV,Circles,Beyoncé,Rock,98,277816,False,0.646,0.893,96.2,2023-11-25
3n3Pp933980xV,Umbrella,Travis Scott,Indie,53,237196,False,0.443,0.385,141.7,2023-03-03
3n3Pp338651xV,Dynamite,Maroon 5,K-Pop,52,196353,True,0.738,0.308,177.3,2019-03-24
3n3Pp333752xV,  Bléeding Love ,Taylor Swift,Pop,56,232159,No,0.655,0.741,82.9,2018-07-19
3n3Pp124813xV,HUMBLE.,Beyoncé,Reggaeton,90,165207,True,0.926,0.398,164.3,2016-05-08
3n3Pp792094xV,Shape of You,Post Malone,Pop,100,151235,False,0.878,0.902,97.5,2015-08-12
3n3Pp302511xV,Bléeding Love,Rihanna,Indie,79,268503,False,0.752,0.747,102.8,2018-11-21
3n3Pp517821xV,  Umbrella ,The Weeknd,Pop,51,221703,True,0.911,0.963,106.2,2021-07-13
3n3Pp444207xV,Bad Guy,Taylor Swift,Pop,57,204888,False,0.632,0.392,135.2,2016-05-10
3n3Pp392136xV,Lose Yourself,Kendrick Lamar,Reggaeton,60,194198,True,0.737,0.393,159.5,2024-05-06
3n3Pp172792xV,Tití Me Preguntó,Ariana Grande,EDM,78,191532,True,0.623,0.848,140.6,2024-07-22
3n3Pp910891xV,Levitating,Bruno Mars,Rap,79,278339,False,0.899,0.885,175.6,2020-10-05
3n3Pp392683xV,Stay,Bad Bunny,Indie,50,173079,False,0.444,0.908,150.4,2025-04-09
3n3Pp468203xV,Umbrella,Kendrick Lamar,EDM,77,183922,True,0.589,0.773,135.7,2017-07-18
3n3Pp772642xV,Bad Guy,Rihanna,Rap,62,263694,False,0.572,0.933,137.1,2018-05-10
3n3Pp634150xV,Stay,Drake,Hip-Hop,94,262567,False,0.759,0.724,103.7,2016-05-19
3n3Pp519093xV,Blinding Lights,Drake,Hip-Hop,58,255747,True,0.791,0.609,134.5,2025-08-18
3n3Pp812526xV,Levitating,Dua Lipa,,91,262466,False,,0.588,130.8,2017-07-26
3n3Pp984642xV,Circles,Maroon 5,Pop,69,275147,False,0.618,0.858,119.8,2021-02-05
3n3Pp662262xV,Say So,Ed Sheeran,Indie,60,250484,False,0.888,0.562,111.5,2023-08-23
3n3Pp447235xV,Lose Yourself,Drake,Hip-Hop,67,151223,True,0.83,0.454,83.0,2020-09-22
3n3Pp128941xV,Stay,Ed Sheeran,K-Pop,55,159889,False,0.916,0.589,161.5,2020-08-12
3n3Pp220944xV,Sugar,Billie Eilish,EDM,91,289927,True,0.811,0.305,128.0,2021-08-14
3n3Pp373903xV,7 rings,Maroon 5,K-Pop,73,202275,True,0.687,0.639,106.5,00-00-0000
3n3Pp287241xV,Uptown Funk,Doja Cat,EDM,66,247806,True,0.648,0.797,144.7,2023-01-25
3n3Pp708792xV,Bléeding Love,BTS,Reggaeton,55,153690,True,,0.784,107.9,2021-02-25
3n3Pp378361xV,Levitating,Dua Lipa,Pop,73,234466,True,0.87,0.483,118.5,2017-10-10
3n3Pp140115xV,One Dance,Ariana Grande,Hip-Hop,92,289207,False,0.469,0.93,101.4,2018-10-17
3n3Pp213668xV,7 rings,Maroon 5,Indie,91,199958,False,0.529,0.692,129.1,2020-03-20
3n3Pp725550xV,Tití Me Preguntó,Beyoncé,K-Pop,60,154696,False,0.538,0.323,145.5,2023-10-10
3n3Pp555673xV,Stay,Post Malone,Rock,53,151081,Yes,0.809,0.326,132.5,2015-07-05
3n3Pp462479xV,Shape of You,Rihanna,Indie,75,215227,True,0.812,0.629,167.5,2021-11-01
3n3Pp863934xV,HUMBLE.,Beyoncé,Pop,90,209314,False,0.516,0.551,140.9,2022-09-15
3n3Pp924629xV,Levitating,Maroon 5,,69,240269,False,0.618,0.695,129.2,2015-02-02
3n3Pp428914xV,SICKO MODE,Bruno Mars,,96,231813,False,0.453,0.954,94.6,2019-11-04
3n3Pp557592xV,Blinding Lights,Bad Bunny,R&B,94,183798,False,0.915,0.354,127.4,2020
3n3Pp735656xV,Bad Guy,Bad Bunny,K-Pop,98,176924,False,0.66,0.797,144.4,2019-10-16
3n3Pp636265xV,7 rings,BTS,Rock,64,250545,False,0.43,0.658,161.5,2020-01-04
3n3Pp221263xV,SICKO MODE,Eminem,Hip-Hop,77,281946,False,0.824,0.884,173.5,2024-11-17
3n3Pp503906xV,Umbrella,Bruno Mars,R&B,91,230246,True,0.688,0.81,103.1,2015-12-07
3n3Pp704596xV,Bad Guy,Rihanna,Rock,55,193783,False,0.948,0.49,142.0,2023-03-18
3n3Pp299312xV,Levitating,Travis Scott,,95,167114,False,0.457,0.652,159.9,2022-03-08
3n3Pp367095xV,Circles,Bruno Mars,Indie,56,161984,True,0.74,0.656,164.5,2025-11-28
3n3Pp146542xV,Say So,Dua Lipa,,50,228171,False,0.446,0.715,170.2,2017-05-21
3n3Pp843215xV,Say So,Rihanna,Pop,63,226238,True,0.912,0.467,173.1,2019-12-01
3n3Pp557239xV,Blinding Lights,Ariana Grande,R&B,80,269518,True,0.614,0.729,151.3,2022-10-23
3n3Pp101773xV,Bad Guy,Bruno Mars,Indie,54,286390,False,0.526,0.751,81.3,2018-02-03
3n3Pp645175xV,Yellow,Bad Bunny,Rock,58,287394,True,0.806,0.755,96.1,2015-03-20
3n3Pp945687xV,SICKO MODE,Dua Lipa,Pop,87,238561,False,0.644,0.765,123.6,2016-09-04
3n3Pp664607xV,Anti-Hero,Bruno Mars,Rock,64,263682,False,0.47,0.667,100.2,2018-04-04
3n3Pp820221xV,Tití Me Preguntó,Dua Lipa,EDM,83,185072,True,0.69,0.694,153.4,2022-01-27
3n3Pp854377xV,Umbrella,Billie Eilish,Hip-Hop,93,239845,Yes,0.494,0.717,155.4,2023-08-13
3n3Pp877991xV,Circles,Coldplay,R&B,-99,278497,False,0.419,0.914,163.6,2015-02-10
3n3Pp872840xV,Stay,Ed Sheeran,Rap,50,244175,No,0.596,0.664,118.1,2021-08-06
3n3Pp803204xV,7 rings,Kendrick Lamar,Indie,50,199394,False,0.903,0.307,165.3,2018-09-09
3n3Pp306606xV,Bléeding Love,Drake,Reggaeton,94,193223,true,0.875,0.609,170.7,2024-11-15
3n3Pp481913xV,Circles,Drake,Rap,71,255746,True,0.657,0.916,141.6,2025-10-04
3n3Pp552248xV,,drake,Rock,57,155013,True,0.879,0.69,163.8,2021
3n3Pp173372xV,Circles,Drake,Reggaeton,77,209878,True,0.914,0.525,103.0,2015-03-05
3n3Pp796503xV,Yellow,Bruno Mars,Hip-Hop,94,208804,True,0.702,0.54,105.1,2025-04-06
3n3Pp446239xV,Sugar,Bad Bunny,Reggaeton,58,184394,False,0.474,0.965,91.9,2023-12-23
3n3Pp753425xV,SICKO MODE,Coldplay,Hip-Hop,80,205362,True,,0.5,147.1,2023-04-16
3n3Pp429164xV,SICKO MODE,Ed Sheeran,Reggaeton,54,155744,True,0.697,0.414,99.8,2022-05-10
3n3Pp795612xV,Shape of You,BTS,R&B,64,282286,False,0.725,0.773,100.0,2025-02-19
3n3Pp989208xV,HUMBLE.,Taylor Swift,Rock,74,194298,False,0.651,0.706,90.7,2022-06-22
3n3Pp230679xV,Shape of You,Doja Cat,Rap,55,182286,True,0.812,0.507,77.9,2019-07-13
3n3Pp854717xV,Umbrella,BTS,R&B,96,246099,True,0.883,0.834,158.7,2016-08-14
3n3Pp414910xV,,BTS,Rock,56,159794,True,0.639,0.477,107.6,2021-03-01
3n3Pp631756xV,Yellow,Dua Lipa,Pop,56,248354,False,0.752,0.728,126.0,2019-08-04
3n3Pp424308xV,Uptown Funk,bad bunny,Rap,Not Available,217053,False,0.694,0.693,179.1,2024-07-01
3n3Pp799287xV,Dynamite,Bruno Mars,R&B,73,290177,True,0.9,0.69,119.3,2024-05-02
3n3Pp528231xV,HUMBLE.,Coldplay,Rap,69,162736,True,0.665,0.746,170.1,2025-11-22
3n3Pp442027xV,Dynamite,Bruno Mars,Indie,58,162572,True,0.525,0.498,96.2,2024-08-02
3n3Pp521947xV,Lose Yourself,Taylor Swift,Pop,74,unknown,False,0.449,0.801,103.6,2020-03-15
3n3Pp831076xV,SICKO MODE,Post Malone,EDM,99,155175,False,0.569,0.319,78.1,2022-05-01
3n3Pp410016xV,Sugar,Maroon 5,Pop,98,162644,True,0.627,0.63,157.9,2017-06-17
3n3Pp681343xV,One Dance,Post Malone,K-Pop,58,180353,False,0.486,0.386,104.2,2023-04-12
3n3Pp233470xV,Bléeding Love,Coldplay,EDM,91,259255,True,0.406,0.352,132.8,2023-07-17
3n3Pp301158xV,Umbrella,Bad Bunny,EDM,93,266474,true,0.688,0.833,142.7,2016-03-21
3n3Pp540869xV,Bléeding Love,Doja Cat,R&B,59,249681,True,0.817,0.471,79.4,2017-06-21
3n3Pp797229xV,Yellow,Beyoncé,Hip-Hop,54,182399,True,0.475,0.719,150.9,2024-06-15
3n3Pp497562xV,One Dance,Eminem,Rap,83,293466,False,0.558,0.487,157.1,2017-05-26
3n3Pp810219xV,Say So,Ed Sheeran,Indie,86,216253,true,0.694,0.475,80.8,2025-05-13
3n3Pp884475xV,Tití Me Preguntó,Kendrick Lamar,Indie,50,274360,False,0.778,0.804,169.1,2016-11-16
3n3Pp282480xV,Anti-Hero,Travis Scott,K-Pop,89,190141,True,0.671,0.711,108.0,2021-08-20
3n3Pp745414xV,Dynamite,Bad Bunny,Rap,91,203869,False,0.816,0.919,106.3,2025-03-19
3n3Pp696750xV,Bléeding Love,Coldplay,Pop,60,152439,True,0.565,0.802,81.7,2023-11-17
3n3Pp415568xV,Lose Yourself,BTS,Rock,78,228935,False,0.821,0.748,175.3,2019-03-23
3n3Pp525800xV,Say So,Coldplay,Pop,72,260328,False,0.839,0.551,169.2,2020-10-19
3n3Pp674553xV,Dynamite,Bad Bunny,R&B,96,176471,False,0.728,0.419,145.5,2020-10-20
3n3Pp974224xV,Shape of You,Billie Eilish,EDM,63,286395,False,0.838,0.832,168.0,2021-02-02
3n3Pp100425xV,,Doja Cat,Rap,90,220772,False,0.702,0.461,116.7,2015-12-06
3n3Pp418635xV,Levitating,Travis Scott,Indie,97,185956,Yes,0.504,0.423,163.2,2018-02-22
3n3Pp400850xV,Bléeding Love,Bruno Mars,K-Pop,59,259792,True,0.885,0.659,163.5,2016-08-22
3n3Pp320392xV,Umbrella,BTS,Pop,76,177502,True,0.64,0.323,99.8,2022-06-25
3n3Pp550770xV,Tití Me Preguntó,Maroon 5,EDM,89,284108,True,0.537,0.969,135.0,2018-12-26
3n3Pp923927xV,Lose Yourself,Maroon 5,Rock,93,180863,True,0.793,0.958,127.5,2018-02-06
3n3Pp708158xV,  Say So ,BTS,K-Pop,78,224109,False,,0.705,87.7,2021-07-03
3n3Pp736130xV,HUMBLE.,The Weeknd,Hip-Hop,63,179887,No,0.856,0.859,144.7,2015-10-09
3n3Pp786508xV,One Dance,Maroon 5,Pop,55,177856,True,0.521,0.87,135.9,2016-01-28
3n3Pp437902xV,Bléeding Love,Billie Eilish,Rock,56,280479,False,0.444,0.812,156.4,2016-08-25
3n3Pp587575xV,Umbrella,the weeknd,EDM,58,202074,False,0.744,0.581,130.2,2020-10-21
3n3Pp563246xV,Anti-Hero,Justin Bieber,Hip-Hop,98,202363,True,0.684,0.561,127.1,2015-03-11
3n3Pp563638xV,Umbrella,Billie Eilish,Rock,57,218942,True,0.84,0.749,84.5,2016-12-15
3n3Pp808446xV,Shape of You,Post Malone,Rock,87,287139,true,0.737,0.794,138.0,2021-03-21
3n3Pp324082xV,Bléeding Love,Dua Lipa,Reggaeton,96,202867,False,0.782,0.414,156.2,2024-09-07
3n3Pp636004xV,Uptown Funk,Coldplay,K-Pop,74,243827,Yes,0.55,0.693,107.9,2018
3n3Pp596171xV,  Umbrella ,The Weeknd,R&B,72,257415,true,0.757,0.872,162.4,2022-11-10
3n3Pp932291xV,Say So,Justin Bieber,Hip-Hop,77,227424,True,0.693,0.337,152.4,2018-04-24
3n3Pp934692xV,,Ed Sheeran,Hip-Hop,70,192040,No,0.548,0.48,159.6,2017-07-27
3n3Pp871711xV,Dynamite,Doja Cat,Pop,100,160329,False,0.503,0.857,153.1,2023-04-03
3n3Pp277934xV,Umbrella,Ariana Grande,Indie,58,293691,True,0.438,0.336,173.2,2024-01-21
3n3Pp790855xV,Circles,Drake,EDM,65,unknown,True,,0.616,97.9,2025-02-07
3n3Pp188914xV,Blinding Lights,Ed Sheeran,Pop,67,204445,False,0.461,0.624,86.2,2015-03-01
3n3Pp397571xV,7 rings,The Weeknd,K-Pop,91,276003,True,0.65,0.624,97.5,2020-07-19
3n3Pp640490xV,  Bad Guy ,Drake,R&B,55,236665,False,0.649,0.945,103.8,2023-02-11
3n3Pp796101xV,Blinding Lights,,Rock,65,211474,False,0.785,0.927,117.9,2017-11-24
3n3Pp763686xV,Lose Yourself,Eminem,Hip-Hop,85,150717,True,0.671,0.459,165.6,2025-09-16
3n3Pp749342xV,Say So,Ariana Grande,Indie,88,153342,True,0.576,0.765,80.9,2018-04-19
3n3Pp451470xV,One Dance,Bruno Mars,Rock,88,173331,True,,0.565,131.0,2022-09-12
3n3Pp197923xV,Anti-Hero,Rihanna,K-Pop,96,unknown,True,0.933,0.479,148.5,2020-10-18
3n3Pp958179xV,  Uptown Funk ,Dua Lipa,Pop,88,279526,True,0.412,0.661,86.9,2017-02-15
3n3Pp887625xV,Yellow,Justin Bieber,K-Pop,68,189097,True,0.935,0.596,132.3,2021-11-13
3n3Pp346277xV,One Dance,,Rap,99,173614,True,0.555,0.496,124.9,2016-10-03
3n3Pp805477xV,Dynamite,Post Malone,Rock,94,284140,Yes,0.469,0.842,100.9,2017-09-10
3n3Pp425498xV,Anti-Hero,Dua Lipa,Hip-Hop,51,169673,False,0.641,0.56,104.2,2016-02-16
3n3Pp335552xV,One Dance,Doja Cat,Indie,92,176552,True,0.405,0.515,157.3,2018-01-20
3n3Pp945742xV,HUMBLE.,Maroon 5,Hip-Hop,69,217080,True,0.45,0.661,90.2,2023-06-01
3n3Pp308802xV,Anti-Hero,Drake,Indie,63,210597,True,0.408,0.95,124.9,2018-05-27
3n3Pp254511xV,Circles,Taylor Swift,Hip-Hop,83,269734,True,0.519,0.366,113.6,2019-07-23
3n3Pp125611xV,Uptown Funk,Ed Sheeran,Hip-Hop,88,227600,True,0.631,0.661,107.4,2020-02-28
3n3Pp148458xV,Stay,Justin Bieber,Pop,82,219238,True,0.832,0.541,142.8,2017-05-03
3n3Pp356736xV,Shape of You,Maroon 5,Pop,62,271707,False,0.674,0.874,170.0,2023-10-08
3n3Pp598216xV,Uptown Funk,Taylor Swift,EDM,97,163128,True,0.604,0.715,78.7,2023-10-17
3n3Pp740967xV,Yellow,drake,K-Pop,75,176164,True,0.783,0.743,152.6,2019-07-20
3n3Pp991014xV,7 rings,Billie Eilish,Hip-Hop,68,unknown,True,0.417,0.485,158.9,2015-09-23
3n3Pp905819xV,  Umbrella ,rihanna,Reggaeton,-99,160340,False,0.444,0.484,80.7,2016-10-16
3n3Pp176365xV,7 rings,Bruno Mars,Pop,53,226170,False,0.813,0.846,171.3,2019-11-01
3n3Pp577538xV,7 rings,Kendrick Lamar,Indie,100,244428,True,0.48,0.474,145.5,2015-06-14
3n3Pp534572xV,One Dance,Maroon 5,Pop,100,231974,False,0.547,0.697,101.6,2019-04-11
3n3Pp760356xV,Dynamite,Rihanna,R&B,65,261672,True,0.616,0.614,115.4,2015-03-07
3n3Pp703634xV,Shape of You,Bruno Mars,EDM,81,180382,True,0.699,0.759,142.1,2023-12-11
3n3Pp303880xV,Yellow,Billie Eilish,Hip-Hop,74,174903,False,0.5,0.464,148.6,2025-01-08
3n3Pp853240xV,Tití Me Preguntó,Eminem,Hip-Hop,57,162029,True,0.893,0.757,169.8,00-00-0000
3n3Pp830180xV,Stay,Beyoncé,Pop,65,152535,False,0.538,0.824,147.0,2024-10-23
3n3Pp502630xV,Dynamite,Bad Bunny,Rap,81,186279,False,0.61,0.654,131.2,2015-06-03
3n3Pp618392xV,7 rings,Coldplay,Pop,90,194698,True,0.407,0.761,99.8,2021
3n3Pp519066xV,Bléeding Love,Bruno Mars,R&B,88,236156,False,0.936,0.975,121.5,2024-02-18
3n3Pp355836xV,Shape of You,Bad Bunny,EDM,54,243723,False,0.793,0.513,75.8,2022-03-09
3n3Pp254739xV,SICKO MODE,Post Malone,EDM,83,264744,No,0.612,0.307,175.9,2015-02-02
3n3Pp787926xV,Blinding Lights,Doja Cat,Hip-Hop,50,220335,True,0.936,0.306,172.4,2022
3n3Pp821024xV,Blinding Lights,Kendrick Lamar,EDM,73,174366,True,0.536,0.346,171.4,2025-06-14
3n3Pp105814xV,Circles,Beyoncé,Rock,70,247680,True,0.947,0.58,106.6,00-00-0000
3n3Pp887443xV,Umbrella,Post Malone,Pop,58,239842,True,0.51,0.657,173.3,2018-01-02
3n3Pp907451xV,Dynamite,Taylor Swift,Indie,74,197938,True,0.804,0.766,154.5,2015-04-18
3n3Pp211764xV,Uptown Funk,Travis Scott,EDM,86,179840,Yes,0.452,0.539,106.2,2024-07-22
3n3Pp916232xV,Dynamite,Ariana Grande,Indie,76,255061,True,0.766,0.793,165.2,2025-12-01
3n3Pp545798xV,7 rings,Maroon 5,EDM,73,254923,False,0.515,0.471,91.8,2023-08-02
3n3Pp329471xV,SICKO MODE,Taylor Swift,Hip-Hop,84,269678,True,0.614,0.323,121.1,2021-07-23
3n3Pp284430xV,SICKO MODE,The Weeknd,K-Pop,93,221259,True,0.929,0.721,108.3,2017-07-23
3n3Pp943170xV,Umbrella,,Pop,Not Available,251113,True,0.915,0.339,160.3,2021-09-05
3n3Pp829716xV,Yellow,Post Malone,Indie,98,275369,Yes,0.487,0.704,142.7,2016-08-04
3n3Pp643118xV,Shape of You,Eminem,Rap,80,260556,No,0.801,0.908,157.9,2024-06-12
3n3Pp587115xV,Bad Guy,Ed Sheeran,K-Pop,99,193720,True,,0.447,103.8,2018-06-14
3n3Pp152657xV,Lose Yourself,Billie Eilish,Rock,54,179637,False,0.702,0.708,83.4,2015
3n3Pp684482xV,Tití Me Preguntó,Post Malone,Hip-Hop,51,184737,True,0.467,0.383,156.8,2016-10-01
3n3Pp361303xV,Anti-Hero,Dua Lipa,Hip-Hop,87,165373,No,0.665,0.951,126.6,2018-07-24
3n3Pp989545xV,Uptown Funk,Bad Bunny,Pop,54,191784,False,0.564,0.359,152.4,2023-10-02
3n3Pp227253xV,,The Weeknd,Hip-Hop,50,177187,False,0.598,0.711,172.3,2015-12-08
3n3Pp578634xV,Blinding Lights,,Rock,66,259059,No,0.429,0.556,109.9,2015-02-02
3n3Pp239816xV,SICKO MODE,Bruno Mars,Reggaeton,63,276530,No,0.767,0.819,119.3,2017
3n3Pp940346xV,,Justin Bieber,Rap,52,299145,False,0.935,0.741,171.4,2019-01-11
3n3Pp587213xV,One Dance,Ed Sheeran,R&B,53,264861,True,0.53,0.846,85.5,2020-10-21
3n3Pp800005xV,Tití Me Preguntó,Ariana Grande,K-Pop,100,197516,true,0.639,0.426,91.8,2018-05-05
3n3Pp656932xV,  Sugar ,BTS,EDM,75,249549,False,0.408,0.375,102.4,2024-07-16
3n3Pp686075xV,Anti-Hero,Travis Scott,Indie,82,244004,True,0.837,0.425,82.0,2025-02-22
3n3Pp724377xV,Umbrella,Beyoncé,Indie,68,157554,True,0.722,0.5,119.2,2016-02-09
3n3Pp432711xV,Sugar,BTS,Reggaeton,90,184250,True,0.618,0.749,151.6,2023-04-16
3n3Pp891937xV,Anti-Hero,Coldplay,Rock,95,276636,False,0.534,0.351,132.5,2020-04-15
3n3Pp564071xV,SICKO MODE,Drake,Reggaeton,82,277958,True,0.933,0.608,109.3,2019-06-25
3n3Pp742412xV,Anti-Hero,Ariana Grande,Pop,99,179605,true,0.72,0.977,148.0,2023-05-28
3n3Pp954596xV,7 rings,Taylor Swift,Pop,76,257815,True,,0.823,155.0,2025-04-17
3n3Pp854213xV,Umbrella,Bruno Mars,Reggaeton,Not Available,265523,False,0.779,0.771,142.3,2019-06-23
3n3Pp629298xV,SICKO MODE,The Weeknd,R&B,94,162051,True,0.485,0.754,94.3,2023-09-04
3n3Pp547470xV,Dynamite,Rihanna,EDM,75,166603,False,0.824,0.824,121.6,2015-06-14
3n3Pp970914xV,Lose Yourself,Drake,Rap,55,218580,False,0.537,0.475,142.3,2024-08-09
3n3Pp674485xV,Anti-Hero,Dua Lipa,K-Pop,90,232375,False,0.675,0.831,75.3,2016-04-05
3n3Pp567574xV,Shape of You,Doja Cat,R&B,84,153240,Yes,0.777,0.489,96.0,2023-04-10
3n3Pp266889xV,Bléeding Love,Bruno Mars,Rap,84,287577,True,0.586,0.342,107.1,2023-04-04
3n3Pp879779xV,Circles,Doja Cat,Reggaeton,89,298114,True,0.933,0.564,135.5,2020-12-27
